X	Y	FID	Facility_N	F_NAME	HMIS	Province	District	Division	LOCATION	Sub_Locati	Spatial_Re	Facility_T	Agency	Latitude	Longitude	GlobalID
36.9573	-0.98662	679	8	GATUKUYU DISP	0	CENTRAL	THIKA	KAMWANGI	MANGU	GATUKUYU	DDP	4	MISS	-0.98662	36.9573	{DC48ADF1-0F5B-4763-8D07-B0AD3F965D20}
37.901	-1.7641	680	9	KANYANGI DISP	879	EASTERN	KITUI	YATTA	KANYANGI	SYOMUNYU	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.7641	37.901	{C6574870-C06E-4F9D-9DB6-715ECF67B723}
36.902312	-1.000232	681	9	GATUNDU GENERAL SUB-DISTRICT HOSPITAL	250	CENTRAL	THIKA	GATUNDU	NGENDA	ITURU	1:50000 MAPS	1	MOH	-1.000232	36.902312	{DFF34C3E-955B-4397-93D8-2EBE2140685C}
38.3657	-1.99356	682	10	KANZIKO DISP	880	EASTERN	KITUI	IKUTHA	KANZIKU	KEUTUNDA	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.99356	38.3657	{7B563040-6169-4B9D-B6CD-681BF19ACB45}
36.99231	-0.962413	683	10	GATUNYU DISP	2711	CENTRAL	THIKA	GATANGA	GATANGA	MUGUMOINI(THIKA)	1:50000 MAPS	4	MOH	-0.962413	36.99231	{9445417A-71A2-4503-B087-5CF119C63E33}
38.2701	-2.14356	684	11	KASALA DISP	881	EASTERN	KITUI	IKUTHA	KASAALA	UYINI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-2.14356	38.2701	{1714FDBF-0BD5-4687-B493-328BA3FFD64A}
36.861235	-0.853212	685	11	GATURA HEALTH CENTRE	376	CENTRAL	THIKA	GATANGA	KARIARA	GATURA(THIKA)	1:50000 MAPS	3	MOH	-0.853212	36.861235	{0EA6611A-50B4-405B-905D-2F311FEF7EA0}
38.0455	-1.2887	686	12	KASYALA DISP	6160	EASTERN	KITUI	CENTRAL	KYANGWITHYA EAST	IVAINI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.2887	38.0455	{A4859737-14AB-4549-B21C-06970CC1D30F}
37.322321	-0.94231	687	12	GIATHANINI DISP	314	CENTRAL	THIKA	KAKUZI	ITHANGA	GIATHANINI	1:50000 MAPS	4	MOH	-0.94231	37.322321	{DE677513-AC5A-4CF6-B745-113288BBB883}
37.963212	-2.052321	688	13	KATILINI DISP	3777	EASTERN	KITUI	IKUTHA	KALIVU	KATILINI	1:50000 MAPS	4	MOH	-2.052321	37.963212	{A74CD66C-D2AB-4361-8A5C-BC0B8F3FF170}
36.892321	-0.942312	689	13	GITARE DISP	3433	CENTRAL	THIKA	KAMWANGI	CHANIA	KIAMWANGI(KAMWANGI)	1:50000 MAPS	4	MOH	-0.942312	36.892321	{B65095B3-2530-4A70-9F81-83B380C78D7E}
37.9566	-1.52074	690	14	KATULANI HEALTH CENTRE	919	EASTERN	KITUI	CENTRAL	KATULANI	KATULANI(KITUI)	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.52074	37.9566	{CDEACBA9-A2E1-4953-84EB-0C3204086F6F}
37.0116	-1.17885	691	14	GITHURAI DISP	0	CENTRAL	THIKA	RUIRU	RUIRU	KIUU	DDP	4	MOH	-1.17885	37.0116	{0484453B-B05C-40E9-8B99-B7E58AFE49C1}
37.812532	-1.152321	692	15	KATUTU DISP	4702	EASTERN	KITUI	KABATI	KATUTU	KATUTU	1:50000 MAPS	4	MOH	-1.152321	37.812532	{79058F9F-43CE-43B3-97AA-46978CE04091}
38.3268	-1.83467	693	16	KATYETHOKA DISP	883	EASTERN	KITUI	MUTOMO	MATHIMA	KIVYUNI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.83467	38.3268	{E23EE553-F695-4843-A6EA-EC2A30D4221F}
36.9528	-0.982097	694	15	IGEGANIA HEALTH CENTRE	258	CENTRAL	THIKA	KAMWANGI	CHANIA	MUIRIGO	DDP	3	MOH	-0.982097	36.9528	{68F9E7A3-92AF-4B61-AE71-1693F52E2FB0}
38.0066	-1.27073	695	17	KAUMA DISP	3084	EASTERN	KITUI	KABATI	KAUMA	MUSOSYA(KITUI)	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.27073	38.0066	{46DA013D-EF84-4165-9D23-CAEA3028C736}
37.3513	-0.991596	696	16	ITHANGA DISP	324	CENTRAL	THIKA	KAKUZI	ITHANGA	KAGUKU	DDP	4	MOH	-0.991596	37.3513	{0971313C-DE05-4BF8-BC4D-5461D8F76C6B}
38.3145	-1.52539	697	18	KAUMU DISP	885	EASTERN	KITUI	MWITIKA	MWITIKA	KIKUU	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.52539	38.3145	{073FAB0C-45E9-4B7C-8C2A-43B2ED73478C}
36.7913	-0.957674	698	17	ITURAMIRA DISP	0	CENTRAL	THIKA	GATUNDU	KIGANJO	NDUNDU	DDP	4	MOH	-0.957674	36.7913	{AE98634A-711B-4EF4-AE2E-9AA62C5FF29B}
37.9032	-1.23961	699	19	KAUWI HEALTH CENTRE	920	EASTERN	KITUI	KABATI	KAUWI	KAUWI	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.23961	37.9032	{DFF0139C-48AC-4BE9-B1F2-3AC17785C936}
36.992321	-1.03231	700	18	JUJA FARM DISP	2429	CENTRAL	THIKA	RUIRU	JUJA	KOMO	1:50000 MAPS	4	MOH	-1.03231	36.992321	{DC10438A-87AF-4AF6-80C4-E443F015553A}
37.922276	-1.674609	701	20	KAVISUNI DISP	0	EASTERN	KITUI	CENTRAL	MALIKU	KAVISUNI	ILRI MKT CENTRES	4	MISS	-1.674609	37.922276	{92846EF6-A5DA-45D9-B67A-8C831659614A}
37.0749	-1.13724	702	19	KALIMONI HEALTH CENTRE	234	CENTRAL	THIKA	RUIRU	JUJA	KALIMONI	DDP	3	MISS	-1.13724	37.0749	{24A8B71D-F052-4B44-AB6F-C707F9177371}
38.0305	-1.56242	703	21	KISASI HEALTH CENTRE	411	EASTERN	KITUI	CHULUNI	KISASI	MASIMBINI	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.56242	38.0305	{E5C09DD6-9AD3-4177-9B27-43AE61CEB41B}
36.7972	-0.897066	704	20	KAMUNYAKA DISP	0	CENTRAL	THIKA	KAMWANGI	GITHOBOKONI	GACHEGE	DDP	4	MOH	-0.897066	36.7972	{B4B699E0-9014-449D-84C3-7EF042C91386}
38.2212	-1.71245	705	22	KISAYANI DISP	3087	EASTERN	KITUI	MUTOMO	KIBWEA	KIBWEA	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.71245	38.2212	{10C36272-C468-4F9D-877F-6D8E64436C6B}
36.7836	-0.928727	706	21	KARATU HEALTH CENTRE	236	CENTRAL	THIKA	GATUNDU	NDARUGU	MUNYUINI	DDP	3	MOH	-0.928727	36.7836	{A70E10A0-3EB4-445F-BCF4-3023188579C8}
37.8088	-1.22183	707	23	KISEVENI DISP	3095	EASTERN	KITUI	KABATI	KATUTU	KATUTU	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.22183	37.8088	{721368A0-D529-4FDC-91BC-1AC11275B104}
36.849113	-0.906258	708	22	KARINGA DISP	211	CENTRAL	THIKA	KAMWANGI	GITUAMBA	KANYONI	SUBLOC CENTROID	4	MISS	-0.906258	36.849113	{C4CF7F6F-FCE7-4C6A-94C8-1CA377F5D3B0}
38.0163	-1.3666	709	24	KITUI DISTRICT HOSPITAL	930	EASTERN	KITUI	CENTRAL	TOWNSHIP	TOWNSHIP(KITUI)	HD MAPS	1	MOH	-1.3666	38.0163	{8FAAD66F-B83C-40C6-9079-72CD03D3E7D7}
36.8085	-0.856359	710	23	KIARUTARA DISP	0	CENTRAL	THIKA	KAMWANGI	GITUAMBA	MATAARA	DDP	4	MOH	-0.856359	36.8085	{8C4E1EFA-B740-4B9C-B32D-FA1C9C403EC4}
36.892312	-0.853214	711	24	KIGORO DISP	339	CENTRAL	THIKA	GATANGA	KIGORO	KIGORO	1:50000 MAPS	4	MOH	-0.853214	36.892312	{2A4A97AC-5DD9-4AEB-A307-D0F7A373BFCE}
37.8262	-1.37858	712	25	KWA- VONZA DISP	4139	EASTERN	KITUI	YATTA	KWA VONZA	MIKUYUNI(KITUI)	1:50000 MAPS	4	MOH	-1.37858	37.8262	{DB5B81AB-3D3F-482A-8347-68648D4D6053}
37.8343	-1.31184	713	26	KWA-MUTONGA DISP	889	EASTERN	KITUI	KABATI	KWA-MUTONGA	SYOKITHUMBI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.31184	37.8343	{DF326F2E-A878-4426-B1C1-3218AFFB3FDF}
36.973212	-0.922312	714	25	KIHUMBUINI DISP	341	CENTRAL	THIKA	GATANGA	KIHUMBUINI	KIHUMBUINI	1:50000 MAPS	4	MOH	-0.922312	36.973212	{91E05054-AC42-4B49-BCEC-1EDC5408DC49}
38.0205	-1.3835	715	27	KYANIKA DISP	4137	EASTERN	KITUI	CHULUNI	NZAMBANI	KYANIKA(KITUI)	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-1.3835	38.0205	{FC942AE6-8259-4F79-8D48-B25F611DF9A6}
36.9858	-0.925561	716	26	KIHUMBUINI DISP	4596	CENTRAL	THIKA	GATANGA	KIHUMBUINI	KIHUMBUINI	DDP	4	MISS	-0.925561	36.9858	{308C9991-E883-4EAA-9A4C-0A7938C32685}
38.1233	-1.80088	717	28	KYATUNE DISP	890	EASTERN	KITUI	MUTOMO	KYATUNE	KYATUNE	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.80088	38.1233	{4B1152CE-9A67-440A-89EC-C86474CF9E84}
37.2202	-1.0712	718	27	KILIMAMBOGO MISS. HOSPITAL	254	CENTRAL	THIKA	MUNICIPALITY	GATUANYAGA	GATUANYAGA	DDP	1	MISS	-1.0712	37.2202	{A887C094-1FFA-4CE1-BE2A-DC7B2001C1DE}
38.28	-1.62	719	29	MASAANI DISP	4141	EASTERN	KITUI	MUTOMO	VOO	KYANGINI	ILRI VILLAGES	4	MISS	-1.62	38.28	{D780C066-1859-4B2C-94F2-367C4092657E}
36.763212	-0.771423	720	28	KIMAKIA FOREST DISP	3795	CENTRAL	THIKA	GATANGA	KARIARA	KIMAKIA	1:50000 MAPS	4	MOH	-0.771423	36.763212	{689D0787-3558-4E8E-B4F4-8287014750AA}
37.9933	-1.2485	721	30	MATINYANI DISP	892	EASTERN	KITUI	KABATI	MUSENGO	KAKUMUTI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.2485	37.9933	{C59893E6-DBB2-41FE-8AE4-BA3AA439C943}
37.3083	-1.00517	722	29	KINYANGI HEALTH CENTRE	380	CENTRAL	THIKA	KAKUZI	KAKUZI	KINYANGI	DDP	3	MOH	-1.00517	37.3083	{6FD9E119-10FE-42F6-A730-4CD9005B6C76}
38.12	-1.60853	723	31	MBITINI DISP	893	EASTERN	KITUI	CHULUNI	MBITINI	MBITINI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.60853	38.12	{E086AAFF-6F1A-4815-BAA2-97F56DB4B875}
36.8772	-0.911087	724	31	KIRIKO DISP	218	CENTRAL	THIKA	KAMWANGI	GITUAMBA	KIRIKO(THIKA)	DDP	4	MISS	-0.911087	36.8772	{E4AF12C6-8EB1-4D51-9A81-7B2671D4A0DF}
38.1134	-1.26299	725	32	MIAMBANI HEALTH CENTRE	922	EASTERN	KITUI	CENTRAL	MIAMBANI	MUNGANGA	1:50000 MAPS	3	MOH	-1.26299	38.1134	{18702A23-3202-44BA-B29D-C64A911F7672}
36.90321	-0.923212	726	32	KIRWARA HEALTH CENTRE	383	CENTRAL	THIKA	KAMWANGI	CHANIA	NGORONGO	1:50000 MAPS	3	MOH	-0.923212	36.90321	{2D7BA388-73E8-4D3B-8279-93B41DDA40AA}
38.032332	-1.332321	727	33	MISEWANI DISP	3912	EASTERN	KITUI	CENTRAL	KYANGWITHYA EAST	MISEWANI	1:50000 MAPS	4	MOH	-1.332321	38.032332	{AB85587D-14AC-4C20-B9DA-177221E2117D}
37.232252	-0.915586	728	33	KITITO DISP	346	CENTRAL	THIKA	KAKUZI	KAKUZI	KIRIMIRI	1:50000 MAPS	4	MISS	-0.915586	37.232252	{89852A9D-6125-4DEB-B935-3076B3C01704}
38.0011	-1.44573	729	34	MULANGO DISP	896	EASTERN	KITUI	CENTRAL	MULANGO	WIKILILYE	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-1.44573	38.0011	{AB1460BB-8661-4E6F-A3B0-9D6FCF9D12AD}
37.0107	-0.944557	730	34	KIUNYU DISP	347	CENTRAL	THIKA	GATANGA	KIHUMBUINI	GITUAMBA/KIUNYU	DDP	4	MOH	-0.944557	37.0107	{B8581D23-3AD8-407B-BD22-F78C05CFD60E}
37.9499	-1.36099	731	36	MULUTU DISP	0	EASTERN	KITUI	CENTRAL	KYANGWITHYA WEST	MULUTU	1:50000 MAPS	4	MISS	-1.36099	37.9499	{A9BC5B02-542B-42CB-B3FC-B4F575660028}
36.961426	-0.969116	732	35	MAKWA KOLTING MISSION DISP	2421	CENTRAL	THIKA	KAMWANGI	CHANIA	MAKWA	SUBLOC CENTROID	4	MISS	-0.969116	36.961426	{804F70FB-9A93-4FF3-923B-2C33612FAAD8}
38.4201	-1.78689	733	37	MUTHA DISP	899	EASTERN	KITUI	MUTOMO	MUTHA	NGAANI(KITUI)	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.78689	38.4201	{C8E15B83-4A63-4F69-82E4-C57939EB1339}
36.953603	-0.987387	734	36	MANGU DISPENSARY	241	CENTRAL	THIKA	KAMWANGI	MANGU	GATUKUYU	1:50000 MAPS	3	MISS	-0.987387	36.953603	{75A4441A-A6DF-4E19-A773-5B9EF43AA859}
37.9969	-1.17637	735	38	MUTHALE MISS HOSPITAL	3092	EASTERN	KITUI	KABATI	MUTONGUNI	KAIMU	HD MAPS	1	MISS	-1.17637	37.9969	{53AC05F3-80AC-4844-BD11-6617573E1D31}
37.068919	-1.046838	736	37	MARY HELP OF THE SICK  MISSION HOSPITAL	0	CENTRAL	THIKA	MUNICIPALITY	THIKA MUNICIPALITY	KOMU	1:50000 MAPS	1	MISS	-1.046838	37.068919	{A989B8DD-128F-452F-91C5-CB7A417D4A88}
38.2011	-1.23648	737	39	MUTITO HEALTH CENTRE	924	EASTERN	KITUI	MUTITU	MUTITU	KITOO(MUTITU)	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.23648	38.2011	{A0B8E327-230C-4BFA-86D0-DCA6E463BEF5}
36.8076	-0.881236	738	38	MATAARA DISP	387	CENTRAL	THIKA	KAMWANGI	GITUAMBA	MATAARA	DDP	4	MOH	-0.881236	36.8076	{DC8EB77F-2100-4607-AAEE-23A46100CB16}
38.2034	-1.24426	739	40	MUTITO MISSION DISP	901	EASTERN	KITUI	MUTITU	MUTITU	KITOO(MUTITU)	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-1.24426	38.2034	{626848FA-4AA2-49F4-8D97-67791D38BA8A}
36.895946	-0.97027	740	39	MBICHI DISP	2455	CENTRAL	THIKA	KAMWANGI	GITHOBOKONI	GATEI(THIKA)	1:50000 MAPS	4	MOH	-0.97027	36.895946	{EF3B0825-D077-4337-917E-97DEA6FACE79}
38.2011	-1.85134	741	41	MUTOMO DISP	4140	EASTERN	KITUI	MUTOMO	MUTOMO	KANDAE	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.85134	38.2011	{2B2223C5-58F6-4A13-B5B7-A8CFCD735B88}
37.082312	-1.012321	742	40	MITUMBIRI DISP	2462	CENTRAL	THIKA	KAKUZI	MITUMBIRI	THUTHUA	1:50000 MAPS	4	MOH	-1.012321	37.082312	{8B14AD3A-D781-49EE-9254-A0266589AC62}
38.1961	-1.85566	743	42	MUTOMO MISS HOSPITAL	902	EASTERN	KITUI	MUTOMO	MUTOMO	KANDAE	HD MAPS	1	MISS	-1.85566	38.1961	{18394F89-38B8-4726-9729-5A2232B59E85}
36.9686	-1.14266	744	41	MUGUTHA HEALTH CENTRE	0	CENTRAL	THIKA	RUIRU	RUIRU	MUGUTHA	DDP	3	MOH	-1.14266	36.9686	{44DAF63A-B476-4EEF-8E08-D7604A40CD75}
38.125592	-1.306338	745	43	MUTULU DISP	0	EASTERN	KITUI	CENTRAL	MIAMBANI	MUTULA	SUBLOC CENTROID	4	MISS	-1.306338	38.125592	{E3A0D71F-C4E8-43E3-8E36-33EDF38A705D}
36.9618	-0.928727	746	43	MUKARARA DISP	0	CENTRAL	THIKA	GATANGA	KIHUMBUINI	MUKARARA	DDP	4	MOH	-0.928727	36.9618	{441141B3-D5EB-4618-AB99-ADD31AF0C410}
38.0194	-1.31515	747	44	MUTUNE DISP	903	EASTERN	KITUI	CENTRAL	KYANGWITHYA EAST	MUTUNE	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-1.31515	38.0194	{2D428A20-DE36-436E-8AC1-88D5F9B3F134}
36.96321	-0.902312	748	44	MUKURWE DISP	4537	CENTRAL	THIKA	GATANGA	KIHUMBUINI	MUKURWE/THUITA	1:50000 MAPS	4	MOH	-0.902312	36.96321	{284DAB4C-3DF2-462A-B361-4E494D94DAC9}
37.1134	-1.11553	749	45	MUNYU HEALTH CENTRE	259	CENTRAL	THIKA	MUNICIPALITY	GATUANYAGA	MUNYU	DDP	3	MOH	-1.11553	37.1134	{3E848625-CC41-4DD9-965D-0F1880CC20CD}
36.782312	-0.932312	750	46	MUNYUINI DISP	4746	CENTRAL	THIKA	GATUNDU	NDARUGU	MUNYUINI	1:50000 MAPS	4	MOH	-0.932312	36.782312	{BD4EE16E-F25E-4B58-89B8-AF0E127955A4}
36.8085	-0.806607	751	47	NDAKAINI DISP	0	CENTRAL	THIKA	GATANGA	KIGORO	NDAKAINI	DDP	4	MOH	-0.806607	36.8085	{70C679EF-F841-49B1-868E-66DF577F494D}
36.8234	-0.929631	752	48	NDARUGU DISP	0	CENTRAL	THIKA	KAMWANGI	GITHOBOKONI	NJAHI	DDP	4	MOH	-0.929631	36.8234	{498451ED-9818-4FF8-81C8-2848B5A9F09A}
36.785	-0.962196	753	50	NDUNDU DISPENSARY	222	CENTRAL	THIKA	GATUNDU	KIGANJO	NDUNDU	DDP	4	MOH	-0.962196	36.785	{DE36AABB-8DCA-4C80-986A-845E0C759D9B}
36.797039	-0.973651	754	51	NDUNDU MISSION HEALTH CENTRE	232	CENTRAL	THIKA	GATUNDU	KIGANJO	NDUNDU	SUBLOC CENTROID	3	MISS	-0.973651	36.797039	{B8077259-98D7-4531-ACDB-8449F9AEB21E}
36.901789	-1.009908	755	52	NDUNGU HEALTH CENTRE	2422	CENTRAL	THIKA	GATUNDU	NGENDA	KIRANGARI(THIKA)	1:50000 MAPS	3	MISS	-1.009908	36.901789	{227DEEDB-DAA8-4856-9334-6C8D78875352}
38.309	-1.47205	756	45	MWITIKA DISP	904	EASTERN	KITUI	MWITIKA	MWITIKA	KIKUU	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.47205	38.309	{BE561090-F444-4B6E-B66D-627A5F755760}
37.3825	-1.01964	757	53	NGELELYA DISP	2460	CENTRAL	THIKA	KAKUZI	ITHANGA	NGELELYA	DDP	4	MOH	-1.01964	37.3825	{AD31F9BE-8D8D-4239-A76B-9A5643C0BBE2}
37.8899	-1.43628	758	47	TIVA DISP	912	EASTERN	KITUI	CENTRAL	KYANGWITHYA WEST	UTOONI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.43628	37.8899	{399C6B02-55BB-470B-941C-81B2B0D2B5C4}
36.8944	-1.03185	759	54	NGENDA HEALTH CENTRE	242	CENTRAL	THIKA	GATUNDU	KIAMWANGI	GATHAGE	DDP	3	MOH	-1.03185	36.8944	{06AC722E-74FD-400E-9CD6-827601A55B3E}
38.329	-1.66579	760	48	VOO DISP	915	EASTERN	KITUI	MUTOMO	VOO	KASASI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.66579	38.329	{249DD2D2-9854-4AD8-B488-B17C02B542BC}
38.0683	-1.43462	761	49	YANZUU DISP	3778	EASTERN	KITUI	CHULUNI	NZAMBANI	MALUMA/ITHUMULA	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.43462	38.0683	{85F12B66-22E6-4188-9797-096ED1899866}
37.8399	-1.46519	762	50	YATTA HEALTH CENTRE	929	EASTERN	KITUI	YATTA	YATTA	MAKUSYA	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.46519	37.8399	{6BE4898B-BF2C-4BE3-B603-84EA19747557}
38.2434	-1.46416	763	51	ZOMBE  DISP	3099	EASTERN	KITUI	MUTITU	ZOMBE	THUA	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-1.46416	38.2434	{99B217F8-E524-47A9-9B27-24F853EE2C59}
37.26928	-1.51643	764	1	BISHOP U. KIOKO CATHOLIC HOSPITAL	0	EASTERN	MACHAKOS	CENTRAL	MASAKU	EASTLEIGH	ILRI MKT CENTRES	1	MISS	-1.51643	37.26928	{13D9ED62-4130-4B68-9969-6696E91F2F8C}
37.3367	-0.930548	765	2	COMBONI DISP	0	EASTERN	MACHAKOS	NDITHINI	NDITHINI	NDITHINI(NDITHINI)	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-0.930548	37.3367	{2EBA092C-F73C-409B-95FF-468F351F3A26}
37.359084	-1.298303	766	3	FRANCISCAN CONVENT HOSPITAL	3890	EASTERN	MACHAKOS	KANGUNDO	KANGUNDO	MAIUNI	ILRI MKT CENTRES	1	MISS	-1.298303	37.359084	{187F1AD9-D207-48C0-852E-31B6F9A4263C}
37.07	-1.53	767	5	IKALASA MISS. DISP	2872	EASTERN	MACHAKOS	MAVOKO	LUKENYA	MATHATANI	ILRI VILLAGES	4	MISS	-1.53	37.07	{351C9946-3674-4392-8AAB-7D42E8B94320}
37.6629	-1.27874	768	6	IKOMBE DISP	1776	EASTERN	MACHAKOS	YATTA	IKOMBE	IKOMBE	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.27874	37.6629	{96AD3A1F-5B7A-487C-99CD-0648AE9B2E9C}
37.3573	-1.44712	769	7	ITHEANI DISP	939	EASTERN	MACHAKOS	KATHIANI	KAEWA	KAUTI(MACHAKOS)	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.44712	37.3573	{686E51FE-F9B6-4B49-B4D1-E8C3C2B5230D}
37.532362	-1.071242	770	8	ITUNDUIMUNI DISP	971	EASTERN	MACHAKOS	MASINGA	IKAATINI	IKAATINI	1:50000 MAPS	4	MOH	-1.071242	37.532362	{78B07DB0-7A8B-4631-8FF3-011498E91BFC}
37.3638	-1.50667	771	9	KAANI DISP	940	EASTERN	MACHAKOS	KATHIANI	IVETI	KAANI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.50667	37.3638	{22A7E28D-2AA6-4367-989C-D70EFDAA4A29}
37.4056	-1.2286	772	10	KABAA MISSION DISP	941	EASTERN	MACHAKOS	MWALA	MBIUNI	KABAA	DSA/DFH(MOH)-UNFPA REPORT	4	MISS	-1.2286	37.4056	{700CB5CB-C30C-4BCF-9E69-1DE176FA04DC}
37.3853	-1.3012	773	11	KAKUYUNI DISP	943	EASTERN	MACHAKOS	KANGUNDO	KANZALU	KIKAMBUANI	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.3012	37.3853	{B9B54BB8-3AAB-44B9-BDE8-238D9739DC4B}
37.346832	-1.362005	774	12	KAKUYUNI MISS. DISP	0	EASTERN	MACHAKOS	KANGUNDO	KAKUYUNI	KIVILINGUNI	ILRI MKT CENTRES	4	MISS	-1.362005	37.346832	{604DACF7-234A-444F-9F62-851E576BCBAE}
37.652325	-1.582363	775	13	KALALA DISP	4348	EASTERN	MACHAKOS	YATHUI	KIBAUNI	KILALA(MACHAKOS)	1:50000 MAPS	4	MOH	-1.582363	37.652325	{1CF22206-CE0D-40CA-8C9A-34F4DFA3181F}
37.362323	-1.602323	776	14	KALAMA DISP	944	EASTERN	MACHAKOS	KALAMA	KALAMA	NZIUNI	1:50000 MAPS	4	MOH	-1.602323	37.362323	{FB73DF03-1268-47DF-A136-F670FFEE4959}
37.286	-1.238	777	15	KALANDINI DISP	4267	EASTERN	MACHAKOS	MATUNGULU	KALANDINI	KALANDINI	1:50000 MAPS	4	MOH	-1.238	37.286	{BB94AE18-5424-48E2-8C8A-AA91C479E996}
37.362325	-1.232352	778	16	KAMBUSU DISP	4269	EASTERN	MACHAKOS	MATUNGULU	MATUNGULU	KAMBUSU	1:50000 MAPS	4	MOH	-1.232352	37.362325	{9E078751-9170-4240-BFFC-45F8FF9FEE97}
37.3445	-1.28944	779	17	KANGUNDO HOSPITAL	1037	EASTERN	MACHAKOS	KANGUNDO	KANGUNDO	ISINGA	HD MAPS	1	MOH	-1.28944	37.3445	{3E7E1053-325F-4E12-8987-9250B7094871}
37.37	-1.23	780	18	KANZALU (MISYANI) DISP	993	EASTERN	MACHAKOS	MWALA	MBIUNI	KATITU(MWALA)	ILRI VILLAGES	4	MISS	-1.23	37.37	{DD85E399-85F5-4E3D-A6E6-7085AAB83CA4}
37.37	-1.28	781	19	KANZALU (MISYANI) MISSION HEALTH CENTRE	2579	EASTERN	MACHAKOS	KANGUNDO	KANZALU	MBILINI(KANGUNDO)	ILRI VILLAGES	3	MISS	-1.28	37.37	{4C04D9D6-1D60-43BB-A4D1-757B1646C246}
37.688071	-1.404542	782	20	KATANGI DISP	4270	EASTERN	MACHAKOS	YATTA	KATANGI	KATANGI	ILRI MKT CENTRES	4	MISS	-1.404542	37.688071	{06A3BD16-B157-4926-B235-8475D59CD707}
37.6764	-1.39932	783	21	KATANGI HEALTH CENTRE	1021	EASTERN	MACHAKOS	YATTA	KATANGI	KATANGI	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.39932	37.6764	{DC9CF223-069B-4985-8F52-B281B544F842}
37.353	-1.176	784	22	KATHEKA DISP	951	EASTERN	MACHAKOS	MWALA	MBIUNI	ULAANI	1:50000 MAPS	4	MOH	-1.176	37.353	{91BDF14D-054B-4A9D-A81E-4E10D6418234}
37.3291	-1.41667	785	23	KATHIANI HOSPITAL	1038	EASTERN	MACHAKOS	KATHIANI	KATHIANI	KATHIANI(MACHAKOS)	HD MAPS	1	MOH	-1.41667	37.3291	{9558DCB6-7AA0-469C-B6F1-088E92C30677}
37.6345	-1.53005	786	24	KATULANI DISP	954	EASTERN	MACHAKOS	YATHUI	KIBAUNI	ITUMBULE	DSA/DFH(MOH)-UNFPA REPORT	4	MOH	-1.53005	37.6345	{AB4DC940-F681-44C7-A661-801C80967965}
37.253113	-1.542321	787	25	KATUMANI DISP	3564	EASTERN	MACHAKOS	CENTRAL	KIIMA KIMWE	KATOLONI	1:50000 MAPS	4	MOH	-1.542321	37.253113	{C949D7E1-BE8F-4304-97C5-AA7507A12EBC}
37.2992	-1.4753	788	26	KAVIANI HEALTH CENTRE	1022	EASTERN	MACHAKOS	KATHIANI	IVETI	KALILUNI(MACHAKOS)	DSA/DFH(MOH)-UNFPA REPORT	3	MOH	-1.4753	37.2992	{68FEFB44-815E-4383-812F-B65B715FA1ED}
37.273559	-1.183136	789	27	KIANZAVE DISP	956	EASTERN	MACHAKOS	MATUNGULU	KYANZAVI	KIANZABE	SUBLOC CENTROID	4	MISS	-1.183136	37.273559	{F18F9979-3ACD-46C7-9835-06EE2CBDE7B9}
